chromosome	start	end	length	is_cluster_in_ovary	is_cluster_in_fc	passed	ref_genome	total_reads_ovary	total_reads_fc	total_reads_cluster_ovary	total_reads_cluster_fc	cpm_ovary	cpm_fc	ovary_fc_factor
utg000088l	9	51859	51850	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	32605.0	3356.0	11.126.898.342.534.000	6.586.657.230.239.970	16.893.088.487.206.200
utg000089l	1028	37299	36271	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	12204.0	1696.0	4.164.780.474.537.210	3.328.656.335.663.580	12.511.896.857.345.400
utg000090l	4	51537	51533	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	33488.0	3967.0	11.428.234.065.167.300	7.785.837.077.581.040	14.678.234.274.994.500
utg000091l	182	50575	50393	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	24029.0	3363.0	8.200.222.060.197.860	6.600.395.788.229.150	12.423.833.847.694.000
utg000092l	46	87754	87708	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	22421.0	3616.0	7.651.470.257.259.820	709.694.652.698.086	10.781.355.373.287.300
utg000094l	46	79587	79541	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	60097.0	7684.0	2.050.891.610.769.110	15.081.011.369.834.300	13.599.164.939.769.200
utg000097l	1501432	1536946	35514	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	5039.0	647.0	1.719.627.074.007.950	12.698.352.884.282.600	13.542.126.996.143.000
utg000101l	298041	351692	53651	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	224884.0	73838.0	7.674.471.421.139.190	1.449.182.349.721.270	0.5295725153301275
utg000103l	34	72738	72704	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	33854.0	4409.0	1.155.313.652.777.630	8.653.328.882.040.540	133.510.891.418.379
utg000104l	1	51264	51263	FALSE	TRUE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	71000.0	6691.0	2.422.971.269.191.590	1.313.209.878.651.240	1.845.075.420.602.340
utg000105l	1	48841	48840	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	41274.0	6449.0	14.085.312.135.861.100	12.657.137.210.315.100	1.112.835.541.071.800
utg000106l	188	88152	87964	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	58911.0	8563.0	20.104.177.526.668.400	16.806.181.723.046.700	1.196.237.066.691.890
utg000111l	2055	37411	35356	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	11480.0	1817.0	3.917.705.657.791.480	35.661.371.237.622.200	1.098.585.253.967.560
utg000130l	107	53783	53676	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	22000.0	2857.0	7.507.798.298.903.530	5.607.294.310.725.750	13.389.342.315.316.700
utg000136l	66	50545	50479	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	24805.0	4008.0	8.465.042.582.013.730	7.866.305.774.374.800	10.761.141.029.616.900
utg000137l	21	124053	124032	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	131780.0	13362.0	4.497.171.181.043.210	2.622.494.455.019.860	1.714.844.876.958.620
utg000138l	30	57669	57639	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	49977.0	5152.0	1.705.532.889.019.550	10.111.578.680.034.600	16.867.127.705.658.100
utg000140l	13	43215	43202	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	25390.0	3902.0	8.664.681.764.052.760	7.658.264.753.395.820	11.314.158.028.045.000
NW_022587354.1	505068	625836	120768	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	38455.0	7503.0	13.012.433.734.887.500	14.171.997.771.919.400	0.9181792111674316
NW_022587409.1	274194	430862	156668	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	65623.0	10954.0	22.205.563.359.368.800	2.069.039.898.621.950	1.073.230.311.999.220
NW_022587409.1	1017106	1073000	55894	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	16453.0	2294.0	5.567.379.332.729.300	4.333.008.515.098.380	12.848.761.578.311.500
NW_022587409.1	1907028	1946654	39626	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	8817.0	2150.0	2.983.503.529.853.170	4.061.014.955.301.440	0.7346694269023465
NW_022587409.1	2026261	2066956	40695	FALSE	TRUE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	20712.0	4465.0	70.085.431.677.803	8.433.689.197.870.210	0.8310174827820533
NW_022587409.1	2340176	2391874	51698	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	42548.0	8523.0	1.439.742.635.683.250	1.609.861.882.048.100	0.8943268063789316
NW_022587409.1	2471503	2537212	65709	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	32110.0	8386.0	10.865.407.547.191.200	158.398.471.698.409	0.6859540644987422
NW_022587409.1	2892173	2934788	42615	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	6889.0	1330.0	2.331.105.343.899.110	2.512.162.739.791.120	0.927927680391014
NW_022587409.1	3068012	3118909	50897	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	6172.0	1114.0	2.088.486.308.977.400	21.041.724.000.957.200	0.9925452443356793
NW_022587416.1	1902737	1943460	40723	FALSE	TRUE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	11997.0	4827.0	40.595.544.797.151.500	9.117.450.785.693.060	0.4452510438647316
NW_022587418.1	182013	265772	83759	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	20712.0	6499.0	70.085.431.677.803	1.227.559.823.000.190	0.5709329220836848
NW_022587418.1	433017	513985	80968	FALSE	TRUE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	18245.0	6847.0	6.173.757.729.632.650	12.932.915.999.511.100	0.4773678055177973
NW_022587418.1	1779032	1907999	128967	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	23532.0	4190.0	7.962.777.028.978.660	7.914.257.052.424.680	1.006.130.705.160.640
NW_022587423.1	11	177000	176989	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	526425.0	51340.0	17.813.211.361.040.600	9.697.325.944.426.800	18.369.199.368.077.500
NW_022587423.1	643068	683870	40802	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	7215.0	2183.0	2.441.417.485.300.060	4.123.346.812.754.910	0.5920960802394618
NW_022587423.1	817023	897981	80958	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	26931.0	8725.0	9.112.933.374.444.340	1.648.016.534.186.280	0.5529637103394653
NW_022587424.1	11	112293	112282	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	211860.0	28615.0	7.168.935.667.854.060	54.049.275.788.814.300	1.326.370.346.915.480
NW_022587425.1	226523	289792	63269	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	21998.0	2496.0	74.437.008.789.509	4.714.555.036.480.190	15.788.766.535.448.500
NW_022587425.1	395351	430979	35628	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	31067.0	8204.0	10.512.476.370.868.600	1.549.607.753.176.420	0.6783959585462765
NW_022587425.1	634009	699476	65467	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	14792.0	2184.0	500.532.882.086.743	4.125.235.656.920.160	12.133.437.304.292.800
NW_022587431.1	445441	482949	37508	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	13568.0	4049.0	459.115.071.941.112	7.647.930.025.123.510	0.6003128564630102
NW_022587431.1	704036	790932	86896	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	16905.0	3857.0	5.720.327.455.162.510	7.285.271.945.394.270	0.7851906556184067
NW_022587437.1	83112	142667	59555	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	22436.0	5911.0	7.591.911.670.158.300	11.164.957.860.831.000	0.6799767419447457
NW_022587437.1	547003	596002	48999	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	17936.0	2498.0	6.069.198.061.863.040	4.718.332.724.810.700	12.863.014.153.175.300
NW_022587438.1	122461	218004	95543	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	20189.0	5219.0	6.831.570.008.416.200	9.857.877.698.473.600	0.6930061639407443
NW_022587438.1	360001	559999	199998	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	64626.0	10959.0	21.868.197.699.930.900	2.069.984.320.704.580	10.564.426.735.603.200
NW_022587441.1	172026	216676	44650	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	7556.0	2660.0	2.556.805.338.728.650	5.024.325.479.582.250	0.5088852919897302
NW_022587442.1	16	40971	40955	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	54564.0	10050.0	1.846.341.007.178.270	18.982.883.860.827.600	0.9726346221757745
NW_022587442.1	472815	540325	67510	FALSE	TRUE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	15604.0	2600.0	5.280.094.031.964.260	49.109.948.296.668.600	10.751.577.256.949.400
NW_022587443.1	58056	164995	106939	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	32129.0	7612.0	10.871.836.782.426.200	1.437.788.178.593.230	0.7561501022399224
NW_022587443.1	367051	447717	80666	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	80252.0	11548.0	2.715.573.610.953.570	2.181.237.242.038.190	1.244.969.395.633.500
NW_022587446.1	517420	585008	67588	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	231655.0	32302.0	7.838.760.465.103.050	6.101.344.422.611.500	12.847.595.418.564.900
NW_022587447.1	131065	209010	77945	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	38846.0	7373.0	1.314.474.062.840.830	1.392.644.803.043.600	0.943868860148738
NW_022587447.1	372238	417949	45711	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	22995.0	8787.0	778.106.653.838.876	16.597.273.680.108.700	0.4688159446158976
NW_022587449.1	533405	588769	55364	FALSE	TRUE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	28422.0	4798.0	961.745.914.999.284	9.062.674.304.900.620	1.061.216.460.663.510
NW_022587450.1	215048	370928	155880	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	431163.0	61748.0	1.458.972.816.652.010	11.663.234.951.625.700	12.509.160.817.759.600
NW_022587451.1	60028	105974	45946	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	12567.0	1692.0	42.524.315.367.658.800	3.195.924.327.613.970	13.305.795.447.105.200
NW_022587452.1	41642	95955	54313	FALSE	TRUE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	15127.0	2031.0	5.118.686.389.484.960	38.362.424.996.359.200	13.342.968.777.314.600
NW_022587453.1	117051	187178	70127	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	18306.0	3712.0	6.194.398.958.545.100	701.138.954.143.208	0.8834766520874112
NW_022587453.1	315129	404582	89453	FALSE	TRUE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	23641.0	7058.0	799.966.053.637.959	13.331.462.118.380.200	0.6000587531468389
NW_022587455.1	14059	72848	58789	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	37243.0	4305.0	12.602.316.203.053.300	8.131.474.131.429.170	15.498.193.807.619.500
NW_022587456.1	351	354703	354352	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	202752.0	60854.0	6.860.738.433.535.100	11.494.372.283.251.800	0.5968780429647058
NW_022587459.1	313037	352936	39899	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	7297.0	1215.0	246.916.471.105.122	2.294.945.660.786.630	10.759.142.376.403.200
NW_022587460.1	209029	246956	37927	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	4681.0	1124.0	158.396.053.342.891	21.230.608.417.482.900	0.7460740183614122
NW_022587461.1	27	66008	65981	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	120614.0	14469.0	4.081.346.203.353.860	2.732.968.622.709.610	14.933.747.023.071.900
NW_022587463.1	76499	242000	165501	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	47386.0	9734.0	16.034.512.676.150.800	18.386.009.104.606.600	0.8721040321976898
NW_022587465.1	5	53019	53014	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	26904.0	6457.0	9.103.797.092.794.570	12.196.266.775.061.100	0.7464412890188635
NW_022587474.1	194004	241435	47431	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	16428.0	2515.0	5.558.919.812.683.210	4.750.443.075.620.060	11.701.897.537.121.000
NW_022587476.1	66196	145908	79712	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	13615.0	2251.0	46.070.546.170.977.500	4.251.788.215.992.350	1.083.556.937.236.220
NW_022587489.1	1	46418	46417	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	179364.0	17155.0	6.069.333.414.183.780	32.403.121.654.975.000	18.730.705.883.246.000
NW_022587490.1	29	88054	88025	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	261294.0	26069.0	8.841.687.323.686.680	4.924.027.854.407.130	1.795.620.899.214.270
NW_022587493.1	17024	54023	36999	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	13396.0	2456.0	4.532.949.221.494.050	46.390.012.698.699.300	0.9771390344157312
NW_022587494.1	109	56456	56347	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	31907.0	7120.0	10.796.716.244.417.000	13.448.570.456.626.100	0.8028151601122372
NW_022587495.1	56184	147399	91215	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	22307.0	3589.0	7.548.260.546.720.500	6.779.061.709.105.530	11.134.668.587.810.300
NW_022587496.1	8	146634	146626	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	326337.0	45665.0	11.042.617.573.116.600	8.625.406.880.643.740	128.024.309.182.415
NW_022587498.1	3	45040	45037	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	114068.0	13854.0	38.598.421.304.671.800	2.616.804.706.546.330	14.750.210.899.618.100
NW_022587500.1	297	56005	55708	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	127964.0	16267.0	433.005.609.270.876	3.072.582.803.622.720	14.092.561.110.487.900
NW_022587503.1	13	43399	43386	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	65232.0	10841.0	2.207.325.646.584.800	20.476.959.595.545.500	107.795.575.621.733
NW_022587504.1	7	69183	69176	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	196528.0	19859.0	6.650.130.222.467.780	37.510.556.277.828.500	17.728.689.953.869.000
NW_022587505.1	12	43623	43611	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	74639.0	10936.0	2.525.640.466.878.880	20.656.399.791.244.900	12.226.915.108.165.900
NW_022587507.1	6	64715	64709	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	18161.0	3367.0	6.145.333.742.277.810	6.359.738.304.418.590	0.9662872036744315
NW_022587508.1	1361	90774	89413	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	28247.0	5892.0	9.558.242.509.670.240	1.112.906.982.169.120	0.8588536744589976
NW_022587515.1	12034	75712	63678	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	17048.0	2409.0	5.768.715.909.826.110	4.550.225.594.102.870	1.267.786.792.220.230
NW_022587517.1	13	66740	66727	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	222708.0	22342.0	75.360.111.616.937.700	4.220.055.634.016.040	17.857.610.930.408.700
NW_022587524.1	22	56291	56269	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	140041.0	14253.0	4.738.718.587.095.020	2.692.169.588.740.070	17.601.857.650.107.100
NW_022587528.1	2121	61004	58883	FALSE	TRUE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	28164.0	4225.0	9.530.156.903.117.240	7.980.366.598.208.650	11.942.003.898.989.300
NW_022587553.1	1814293	1884519	70226	FALSE	TRUE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	141343.0	64854.0	4.782.775.767.495.030	12.249.909.949.354.400	0.3904335450030869
NW_022587554.1	115293	156572	41279	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	18563.0	3218.0	6.281.362.824.618.850	6.078.300.523.795.370	10.334.077.428.433.300
NW_022587554.1	392058	474995	82937	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	20097.0	3371.0	6.800.438.974.646.610	6.367.293.681.079.610	10.680.265.926.564.800
NW_022587555.1	1600023	1651445	51422	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	156869.0	49967.0	530.814.580.043.708	9.437.987.640.537.080	0.5624234744319933
NW_022587558.1	333093	376906	43813	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	4423.0	501.0	14.966.582.865.533.100	9.463.109.267.935	15.815.713.886.181.400
NW_022587561.1	3034	69391	66357	TRUE	FALSE	TRUE	Dvir_ref_GCF_003285735.1_DvirRS2_genomic	29552504.0	5294243.0	22668.0	7143.0	7.670.416.016.185.970	13.492.013.872.427.000	0.5685152779053684
scaffold_10419	19972	78941	58969	FALSE	TRUE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	12744.0	3081.0	4.320.978.298.781.610	5.833.482.752.033.050	0.7407201636579257
scaffold_12272	7198	46450	39252	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	10597.0	1139.0	35.930.168.732.100.300	21.565.520.462.725.200	16.660.932.804.382.600
scaffold_12514	93126	129866	36740	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	34084.0	4489.0	11.556.514.778.379.800	849.935.218.236.819	1.359.693.601.396.310
scaffold_12723	111970	154786	42816	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	12061.0	4958.0	4.089.400.444.256.510	9.387.344.201.421.580	0.4356291147433618
scaffold_12734	425191	506811	81620	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	221229.0	31014.0	7.500.986.409.770.530	5.872.107.564.802.110	12.773.925.421.141.800
scaffold_12736	111535	236911	125376	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	18750.0	3294.0	6.357.371.555.410.790	6.236.771.238.298.240	10.193.369.794.248.600
scaffold_12782	1049	43928	42879	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	17036.0	2840.0	5.776.223.030.292.180	537.717.981.686.916	10.742.105.019.756.100
scaffold_12791	42	43661	43619	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	1253.0	266.0	4.248.419.498.095.850	50.363.726.453.774.500	0.8435474888847225
scaffold_12797	33	45515	45482	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	5491.0	686.0	18.617.774.512.405.700	12.988.539.980.183.900	14.334.001.004.585.600
scaffold_12813	18	39023	39005	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	5509.0	637.0	1.867.880.527.933.760	1.206.078.712.445.650	15.487.219.106.505.300
scaffold_12815	59041	116679	57638	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	5677.0	1045.0	1.924.842.577.070.240	19.785.749.678.268.500	0.9728428835751284
scaffold_12815	259017	326487	67470	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	15334.0	3257.0	5.199.143.222.969.020	6.166.716.430.824.940	0.8430975027456405
scaffold_12820	17	59406	59389	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	72678.0	17411.0	24.642.189.328.221.100	32.965.520.349.122.800	0.7475140409508747
scaffold_12823	366109	404011	37902	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	4200.0	691.0	14.240.512.284.120.100	13.083.208.638.931.600	10.884.571.726.346.000
scaffold_12824	2	40669	40667	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	15474.0	1876.0	5.246.611.597.249.420	35.519.680.762.135.700	14.770.998.738.373.600
scaffold_12847	196057	231924	35867	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	16752.0	2308.0	5.679.930.042.466.220	4.369.905.287.793.660	12.997.833.290.190.000
scaffold_12860	48	41595	41547	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	19964.0	1985.0	6.768.990.172.385.130	375.834.575.228.355	18.010.557.352.985.200
scaffold_12875	9569620	9605107	35487	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	2488.0	493.0	843.580.822.925.977	9.334.329.752.522.870	0.9037401134216144
scaffold_12875	18421095	18471946	50851	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	3869.0	672.0	13.118.224.292.205.000	12.723.467.735.690.400	10.310.258.621.874.900
scaffold_12912	47340	122533	75193	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	5115.0	1145.0	1.734.290.960.316.060	2.167.912.285.322.240	0.7999820712572199
scaffold_12929	34	83430	83396	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	50394.0	9280.0	17.086.580.382.046.400	17.570.503.063.572.400	0.9724582341339304
scaffold_12929	131505	172016	40511	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	3226.0	574.0	1.093.806.967.346.940	10.867.962.024.235.500	10.064.508.551.904.700
scaffold_12929	264169	328843	64674	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	18185.0	3951.0	6.165.802.759.207.750	7.480.717.414.242.970	0.8242261293640529
scaffold_12936	258069	362269	104200	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	45926.0	8192.0	1.557.166.112.286.910	1.551.051.304.922.250	10.039.423.630.573.900
scaffold_12942	99424	145528	46104	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	3379.0	643.0	11.456.831.192.390.900	12.174.389.514.953.700	0.9410600160540772
scaffold_12943	3	157145	157142	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	63602.0	6068.0	2.156.488.243.558.600	11.488.988.425.620.400	1.877.004.453.020.100
scaffold_12954	1716414	1784002	67588	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	23320.0	4654.0	7.906.874.915.849.590	8.811.758.756.235.580	0.8973095081903303
scaffold_12954	1857242	1905453	48211	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	25739.0	6302.0	8.727.060.611.451.650	11.932.037.748.559.600	0.7313973350868014
scaffold_12958	535252	659992	124740	FALSE	TRUE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	197811.0	72276.0	670.697.613.198.595	13.684.543.959.297.000	0.4901132366511458
scaffold_12958	731221	870963	139742	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	37812.0	9338.0	12.820.529.773.503.600	17.680.318.707.719.700	0.7251300152132315
scaffold_12958	1123115	1207915	84800	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	19803.0	3549.0	671.440.154.196.267	6.719.581.397.911.490	0.9992291400844648
scaffold_12958	1503612	1572016	68404	TRUE	FALSE	TRUE	Dvir_ref_droVir2	29493321.0	5281579.0	36429.0	4635.0	12.351.610.047.576.500	8.775.784.665.911.460	14.074.650.322.215.500
